"BehaviorSpace results (NetLogo 7.0.2)","Table version 2.0"
"modelo_base.nlogox"
"negative-influence-voting"
"01/20/2026 11:28:52:023 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-10","10","-10","10"
"[run number]","learning-rate","percent-option-B","confidence-threshold","influence-type","[step]","pref-A","pref-B"
"57","0.2","39","0.6","negative","38000","264","177"
"55","0.2","39","0.6","negative","38200","251","190"
"53","0.2","39","0.6","negative","38000","270","171"
"59","0.2","39","0.6","negative","32900","263","178"
"56","0.2","39","0.6","negative","36700","272","169"
"54","0.2","39","0.6","negative","38700","257","184"
"52","0.2","39","0.6","negative","37800","274","167"
"60","0.2","39","0.6","negative","1300","260","181"
"58","0.2","39","0.6","negative","37000","254","187"
"57","0.2","39","0.6","negative","38100","264","177"
"55","0.2","39","0.6","negative","38300","251","190"
"53","0.2","39","0.6","negative","38100","270","171"
"56","0.2","39","0.6","negative","36800","272","169"
"59","0.2","39","0.6","negative","33000","263","178"
"54","0.2","39","0.6","negative","38800","257","184"
"58","0.2","39","0.6","negative","37100","254","187"
"57","0.2","39","0.6","negative","38200","264","177"
"55","0.2","39","0.6","negative","38400","251","190"
"60","0.2","39","0.6","negative","1400","257","184"
"56","0.2","39","0.6","negative","36900","272","169"
"53","0.2","39","0.6","negative","38200","270","171"
"59","0.2","39","0.6","negative","33100","263","178"
"54","0.2","39","0.6","negative","38900","257","184"
"57","0.2","39","0.6","negative","38300","264","177"
"58","0.2","39","0.6","negative","37200","254","187"
"55","0.2","39","0.6","negative","38500","251","190"
"56","0.2","39","0.6","negative","37000","272","169"
"53","0.2","39","0.6","negative","38300","270","171"
"60","0.2","39","0.6","negative","1500","255","186"
"59","0.2","39","0.6","negative","33200","263","178"
"54","0.2","39","0.6","negative","39000","257","184"
"57","0.2","39","0.6","negative","38400","264","177"
"58","0.2","39","0.6","negative","37300","254","187"
"52","0.2","39","0.6","negative","37900","274","167"
"53","0.2","39","0.6","negative","38400","270","171"
"56","0.2","39","0.6","negative","37100","272","169"
"60","0.2","39","0.6","negative","1600","252","189"
"54","0.2","39","0.6","negative","39100","257","184"
"57","0.2","39","0.6","negative","38500","264","177"
"58","0.2","39","0.6","negative","37400","254","187"
"52","0.2","39","0.6","negative","38000","274","167"
"56","0.2","39","0.6","negative","37200","272","169"
"53","0.2","39","0.6","negative","38500","270","171"
"60","0.2","39","0.6","negative","1700","250","191"
"54","0.2","39","0.6","negative","39200","257","184"
"58","0.2","39","0.6","negative","37500","254","187"
"56","0.2","39","0.6","negative","37300","272","169"
"53","0.2","39","0.6","negative","38600","270","171"
"52","0.2","39","0.6","negative","38100","274","167"
"55","0.2","39","0.6","negative","38600","251","190"
"60","0.2","39","0.6","negative","1800","249","192"
"59","0.2","39","0.6","negative","33300","263","178"
"54","0.2","39","0.6","negative","39300","257","184"
"58","0.2","39","0.6","negative","37600","254","187"
"56","0.2","39","0.6","negative","37400","272","169"
"53","0.2","39","0.6","negative","38700","270","171"
"52","0.2","39","0.6","negative","38200","274","167"
"55","0.2","39","0.6","negative","38700","251","190"
"59","0.2","39","0.6","negative","33400","263","178"
"60","0.2","39","0.6","negative","1900","250","191"
"54","0.2","39","0.6","negative","39400","257","184"
"58","0.2","39","0.6","negative","37700","254","187"
"57","0.2","39","0.6","negative","38600","264","177"
"56","0.2","39","0.6","negative","37500","272","169"
"53","0.2","39","0.6","negative","38800","270","171"
"55","0.2","39","0.6","negative","38800","251","190"
"52","0.2","39","0.6","negative","38300","274","167"
"59","0.2","39","0.6","negative","33500","263","178"
"54","0.2","39","0.6","negative","39500","257","184"
"60","0.2","39","0.6","negative","2000","250","191"
"58","0.2","39","0.6","negative","37800","254","187"
"57","0.2","39","0.6","negative","38700","264","177"
"53","0.2","39","0.6","negative","38900","270","171"
"56","0.2","39","0.6","negative","37600","272","169"
"55","0.2","39","0.6","negative","38900","251","190"
"52","0.2","39","0.6","negative","38400","274","167"
"59","0.2","39","0.6","negative","33600","263","178"
"54","0.2","39","0.6","negative","39600","257","184"
"58","0.2","39","0.6","negative","37900","254","187"
"53","0.2","39","0.6","negative","39000","270","171"
"57","0.2","39","0.6","negative","38800","264","177"
"56","0.2","39","0.6","negative","37700","272","169"
"55","0.2","39","0.6","negative","39000","251","190"
"59","0.2","39","0.6","negative","33700","263","178"
"52","0.2","39","0.6","negative","38500","274","167"
"58","0.2","39","0.6","negative","38000","254","187"
"53","0.2","39","0.6","negative","39100","270","171"
"56","0.2","39","0.6","negative","37800","272","169"
"57","0.2","39","0.6","negative","38900","264","177"
"55","0.2","39","0.6","negative","39100","251","190"
"59","0.2","39","0.6","negative","33800","263","178"
"52","0.2","39","0.6","negative","38600","274","167"
"58","0.2","39","0.6","negative","38100","254","187"
"60","0.2","39","0.6","negative","2100","249","192"
"56","0.2","39","0.6","negative","37900","272","169"
"57","0.2","39","0.6","negative","39000","264","177"
"53","0.2","39","0.6","negative","39200","270","171"
"55","0.2","39","0.6","negative","39200","251","190"
"59","0.2","39","0.6","negative","33900","263","178"
"54","0.2","39","0.6","negative","39700","257","184"
"58","0.2","39","0.6","negative","38200","254","187"
"52","0.2","39","0.6","negative","38700","274","167"
"56","0.2","39","0.6","negative","38000","272","169"
"57","0.2","39","0.6","negative","39100","264","177"
"53","0.2","39","0.6","negative","39300","270","171"
"55","0.2","39","0.6","negative","39300","251","190"
"60","0.2","39","0.6","negative","2200","249","192"
"59","0.2","39","0.6","negative","34000","263","178"
"54","0.2","39","0.6","negative","39800","257","184"
"58","0.2","39","0.6","negative","38300","254","187"
"52","0.2","39","0.6","negative","38800","274","167"
"55","0.2","39","0.6","negative","39400","251","190"
"57","0.2","39","0.6","negative","39200","264","177"
"56","0.2","39","0.6","negative","38100","272","169"
"53","0.2","39","0.6","negative","39400","270","171"
"60","0.2","39","0.6","negative","2300","251","190"
"59","0.2","39","0.6","negative","34100","263","178"
"54","0.2","39","0.6","negative","39900","257","184"
"58","0.2","39","0.6","negative","38400","254","187"
"56","0.2","39","0.6","negative","38200","272","169"
"57","0.2","39","0.6","negative","39300","264","177"
"55","0.2","39","0.6","negative","39500","251","190"
"53","0.2","39","0.6","negative","39500","270","171"
"52","0.2","39","0.6","negative","38900","274","167"
"59","0.2","39","0.6","negative","34200","263","178"
"60","0.2","39","0.6","negative","2400","253","188"
"58","0.2","39","0.6","negative","38500","254","187"
"56","0.2","39","0.6","negative","38300","272","169"
"57","0.2","39","0.6","negative","39400","264","177"
"55","0.2","39","0.6","negative","39600","251","190"
"53","0.2","39","0.6","negative","39600","270","171"
"52","0.2","39","0.6","negative","39000","274","167"
"59","0.2","39","0.6","negative","34300","263","178"
"60","0.2","39","0.6","negative","2500","249","192"
"58","0.2","39","0.6","negative","38600","254","187"
"55","0.2","39","0.6","negative","39700","251","190"
"56","0.2","39","0.6","negative","38400","272","169"
"57","0.2","39","0.6","negative","39500","264","177"
"53","0.2","39","0.6","negative","39700","270","171"
"52","0.2","39","0.6","negative","39100","274","167"
"59","0.2","39","0.6","negative","34400","263","178"
"54","0.2","39","0.6","negative","40000","257","184"
"58","0.2","39","0.6","negative","38700","254","187"
"57","0.2","39","0.6","negative","39600","264","177"
"56","0.2","39","0.6","negative","38500","272","169"
"53","0.2","39","0.6","negative","39800","270","171"
"55","0.2","39","0.6","negative","39800","251","190"
"52","0.2","39","0.6","negative","39200","274","167"
"59","0.2","39","0.6","negative","34500","263","178"
"58","0.2","39","0.6","negative","38800","254","187"
"54","0.2","39","0.6","negative","40100","257","184"
"53","0.2","39","0.6","negative","39900","270","171"
"57","0.2","39","0.6","negative","39700","264","177"
"56","0.2","39","0.6","negative","38600","272","169"
"55","0.2","39","0.6","negative","39900","251","190"
"59","0.2","39","0.6","negative","34600","263","178"
"58","0.2","39","0.6","negative","38900","254","187"
"60","0.2","39","0.6","negative","2600","249","192"
"53","0.2","39","0.6","negative","40000","270","171"
"57","0.2","39","0.6","negative","39800","264","177"
"55","0.2","39","0.6","negative","40000","251","190"
"56","0.2","39","0.6","negative","38700","272","169"
"59","0.2","39","0.6","negative","34700","263","178"
"60","0.2","39","0.6","negative","2700","248","193"
"55","0.2","39","0.6","negative","40100","251","190"
"57","0.2","39","0.6","negative","39900","264","177"
"56","0.2","39","0.6","negative","38800","272","169"
"59","0.2","39","0.6","negative","34800","263","178"
"52","0.2","39","0.6","negative","39300","274","167"
"55","0.2","39","0.6","negative","40200","251","190"
"60","0.2","39","0.6","negative","2800","251","190"
"57","0.2","39","0.6","negative","40000","264","177"
"54","0.2","39","0.6","negative","40200","257","184"
"56","0.2","39","0.6","negative","38900","272","169"
"59","0.2","39","0.6","negative","34900","263","178"
"52","0.2","39","0.6","negative","39400","274","167"
"55","0.2","39","0.6","negative","40300","251","190"
"57","0.2","39","0.6","negative","40100","264","177"
"54","0.2","39","0.6","negative","40300","257","184"
"60","0.2","39","0.6","negative","2900","250","191"
"58","0.2","39","0.6","negative","39000","254","187"
"56","0.2","39","0.6","negative","39000","272","169"
"53","0.2","39","0.6","negative","40100","270","171"
"59","0.2","39","0.6","negative","35000","263","178"
"52","0.2","39","0.6","negative","39500","274","167"
"55","0.2","39","0.6","negative","40400","251","190"
"57","0.2","39","0.6","negative","40200","264","177"
"54","0.2","39","0.6","negative","40400","257","184"
"58","0.2","39","0.6","negative","39100","254","187"
"56","0.2","39","0.6","negative","39100","272","169"
"60","0.2","39","0.6","negative","3000","250","191"
"53","0.2","39","0.6","negative","40200","270","171"
"55","0.2","39","0.6","negative","40500","251","190"
"52","0.2","39","0.6","negative","39600","274","167"
"54","0.2","39","0.6","negative","40500","257","184"
"57","0.2","39","0.6","negative","40300","264","177"
"58","0.2","39","0.6","negative","39200","254","187"
"53","0.2","39","0.6","negative","40300","270","171"
"60","0.2","39","0.6","negative","3100","250","191"
"55","0.2","39","0.6","negative","40600","251","190"
"54","0.2","39","0.6","negative","40600","257","184"
"52","0.2","39","0.6","negative","39700","274","167"
"57","0.2","39","0.6","negative","40400","264","177"
"58","0.2","39","0.6","negative","39300","254","187"
"53","0.2","39","0.6","negative","40400","270","171"
"60","0.2","39","0.6","negative","3200","252","189"
"59","0.2","39","0.6","negative","35100","263","178"
"55","0.2","39","0.6","negative","40700","251","190"
"54","0.2","39","0.6","negative","40700","257","184"
"57","0.2","39","0.6","negative","40500","264","177"
"58","0.2","39","0.6","negative","39400","254","187"
"52","0.2","39","0.6","negative","39800","274","167"
"53","0.2","39","0.6","negative","40500","270","171"
"60","0.2","39","0.6","negative","3300","251","190"
"59","0.2","39","0.6","negative","35200","263","178"
"55","0.2","39","0.6","negative","40800","251","190"
"54","0.2","39","0.6","negative","40800","257","184"
"57","0.2","39","0.6","negative","40600","264","177"
"58","0.2","39","0.6","negative","39500","254","187"
"52","0.2","39","0.6","negative","39900","274","167"
"53","0.2","39","0.6","negative","40600","270","171"
"59","0.2","39","0.6","negative","35300","263","178"
"60","0.2","39","0.6","negative","3400","251","190"
"55","0.2","39","0.6","negative","40900","251","190"
"54","0.2","39","0.6","negative","40900","257","184"
"58","0.2","39","0.6","negative","39600","254","187"
"57","0.2","39","0.6","negative","40700","264","177"
"53","0.2","39","0.6","negative","40700","270","171"
"56","0.2","39","0.6","negative","39200","272","169"
"52","0.2","39","0.6","negative","40000","274","167"
"59","0.2","39","0.6","negative","35400","263","178"
"54","0.2","39","0.6","negative","41000","257","184"
"60","0.2","39","0.6","negative","3500","250","191"
"55","0.2","39","0.6","negative","41000","251","190"
"57","0.2","39","0.6","negative","40800","264","177"
"58","0.2","39","0.6","negative","39700","254","187"
"53","0.2","39","0.6","negative","40800","270","171"
"56","0.2","39","0.6","negative","39300","272","169"
"52","0.2","39","0.6","negative","40100","274","167"
"59","0.2","39","0.6","negative","35500","263","178"
"54","0.2","39","0.6","negative","41100","257","184"
"55","0.2","39","0.6","negative","41100","251","190"
"57","0.2","39","0.6","negative","40900","264","177"
"58","0.2","39","0.6","negative","39800","254","187"
"60","0.2","39","0.6","negative","3600","253","188"
"53","0.2","39","0.6","negative","40900","270","171"
"56","0.2","39","0.6","negative","39400","272","169"
"59","0.2","39","0.6","negative","35600","263","178"
"52","0.2","39","0.6","negative","40200","274","167"
"54","0.2","39","0.6","negative","41200","257","184"
"55","0.2","39","0.6","negative","41200","251","190"
"57","0.2","39","0.6","negative","41000","264","177"
"58","0.2","39","0.6","negative","39900","254","187"
"60","0.2","39","0.6","negative","3700","254","187"
"53","0.2","39","0.6","negative","41000","270","171"
"56","0.2","39","0.6","negative","39500","272","169"
"59","0.2","39","0.6","negative","35700","263","178"
"54","0.2","39","0.6","negative","41300","257","184"
"55","0.2","39","0.6","negative","41300","251","190"
"52","0.2","39","0.6","negative","40300","274","167"
"57","0.2","39","0.6","negative","41100","264","177"
"58","0.2","39","0.6","negative","40000","254","187"
"53","0.2","39","0.6","negative","41100","270","171"
"60","0.2","39","0.6","negative","3800","254","187"
"56","0.2","39","0.6","negative","39600","272","169"
"59","0.2","39","0.6","negative","35800","263","178"
"55","0.2","39","0.6","negative","41400","251","190"
"57","0.2","39","0.6","negative","41200","264","177"
"54","0.2","39","0.6","negative","41400","257","184"
"58","0.2","39","0.6","negative","40100","254","187"
"52","0.2","39","0.6","negative","40400","274","167"
"56","0.2","39","0.6","negative","39700","272","169"
"53","0.2","39","0.6","negative","41200","270","171"
"59","0.2","39","0.6","negative","35900","263","178"
"60","0.2","39","0.6","negative","3900","254","187"
