"BehaviorSpace results (NetLogo 7.0.2)","Table version 2.0"
"modelo_base.nlogox"
"experimento-3-negativa"
"01/28/2026 09:13:04:081 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-53","53","-5","4"
"[run number]","learning-rate","percent-option-B","agents-updated-per-tick","confidence-threshold","spatial-interactions?","influence-type","[step]","pref-A","pref-B"
"3205","0.53","39","5","1.06","false","negative","166","676","394"
"3209","0.53","39","5","1.06","false","negative","166","688","382"
"3202","0.53","39","5","1.06","false","negative","259","674","396"
"3206","0.53","39","5","1.06","false","negative","166","685","385"
"3214","0.53","39","5","1.07","false","negative","69","663","407"
"3208","0.53","39","5","1.06","false","negative","166","677","393"
"3213","0.53","39","5","1.07","false","negative","69","652","418"
"3215","0.53","39","5","1.07","false","negative","69","655","415"
"3210","0.53","39","5","1.06","false","negative","166","676","394"
"3216","0.53","39","5","1.07","false","negative","69","663","407"
"3212","0.53","39","5","1.07","false","negative","166","666","404"
"3207","0.53","39","5","1.06","false","negative","259","690","380"
"3209","0.53","39","5","1.06","false","negative","259","703","367"
"3205","0.53","39","5","1.06","false","negative","259","687","383"
"3214","0.53","39","5","1.07","false","negative","166","677","393"
"3206","0.53","39","5","1.06","false","negative","259","702","368"
"3213","0.53","39","5","1.07","false","negative","166","662","408"
"3215","0.53","39","5","1.07","false","negative","166","660","410"
"3217","0.53","39","5","1.07","false","negative","69","649","421"
"3218","0.53","39","5","1.07","false","negative","69","647","423"
"3211","0.53","39","5","1.07","false","negative","166","670","400"
"3219","0.53","39","5","1.07","false","negative","69","658","412"
"3212","0.53","39","5","1.07","false","negative","259","682","388"
"3210","0.53","39","5","1.06","false","negative","259","700","370"
"3216","0.53","39","5","1.07","false","negative","166","690","380"
"3214","0.53","39","5","1.07","false","negative","259","696","374"
"3220","0.53","39","5","1.07","false","negative","69","640","430"
"3215","0.53","39","5","1.07","false","negative","259","679","391"
"3221","0.53","39","5","1.07","false","negative","69","658","412"
"3211","0.53","39","5","1.07","false","negative","259","674","396"
"3218","0.53","39","5","1.07","false","negative","166","664","406"
"3217","0.53","39","5","1.07","false","negative","166","666","404"
"3222","0.53","39","5","1.07","false","negative","69","679","391"
"3208","0.53","39","5","1.06","false","negative","259","703","367"
"3213","0.53","39","5","1.07","false","negative","259","682","388"
"3223","0.53","39","5","1.07","false","negative","69","656","414"
"3224","0.53","39","5","1.07","false","negative","69","656","414"
"3225","0.53","39","5","1.07","false","negative","69","667","403"
"3219","0.53","39","5","1.07","false","negative","166","645","425"
"3216","0.53","39","5","1.07","false","negative","259","702","368"
"3221","0.53","39","5","1.07","false","negative","166","650","420"
"3218","0.53","39","5","1.07","false","negative","259","684","386"
"3217","0.53","39","5","1.07","false","negative","259","701","369"
"3223","0.53","39","5","1.07","false","negative","166","673","397"
"3222","0.53","39","5","1.07","false","negative","166","707","363"
"3226","0.53","39","5","1.07","false","negative","69","677","393"
"3220","0.53","39","5","1.07","false","negative","166","666","404"
"3224","0.53","39","5","1.07","false","negative","166","680","390"
"3227","0.53","39","5","1.07","false","negative","69","653","417"
"3225","0.53","39","5","1.07","false","negative","166","679","391"
"3221","0.53","39","5","1.07","false","negative","259","669","401"
"3230","0.53","39","5","1.07","false","negative","69","651","419"
"3229","0.53","39","5","1.07","false","negative","69","665","405"
"3228","0.53","39","5","1.07","false","negative","69","646","424"
"3223","0.53","39","5","1.07","false","negative","259","689","381"
"3224","0.53","39","5","1.07","false","negative","259","694","376"
"3222","0.53","39","5","1.07","false","negative","259","716","354"
"3231","0.53","39","5","1.07","false","negative","69","654","416"
"3219","0.53","39","5","1.07","false","negative","259","677","393"
"3225","0.53","39","5","1.07","false","negative","259","693","377"
"3232","0.53","39","5","1.07","false","negative","69","644","426"
"3229","0.53","39","5","1.07","false","negative","166","680","390"
"3226","0.53","39","5","1.07","false","negative","166","687","383"
"3233","0.53","39","5","1.07","false","negative","69","653","417"
"3230","0.53","39","5","1.07","false","negative","166","658","412"
"3234","0.53","39","5","1.07","false","negative","69","658","412"
"3220","0.53","39","5","1.07","false","negative","259","669","401"
"3235","0.53","39","5","1.07","false","negative","69","669","401"
"3231","0.53","39","5","1.07","false","negative","166","679","391"
"3227","0.53","39","5","1.07","false","negative","166","653","417"
"3228","0.53","39","5","1.07","false","negative","166","657","413"
"3232","0.53","39","5","1.07","false","negative","166","667","403"
"3233","0.53","39","5","1.07","false","negative","166","675","395"
"3236","0.53","39","5","1.07","false","negative","69","661","409"
"3229","0.53","39","5","1.07","false","negative","259","698","372"
"3230","0.53","39","5","1.07","false","negative","259","668","402"
"3235","0.53","39","5","1.07","false","negative","166","670","400"
"3234","0.53","39","5","1.07","false","negative","166","667","403"
"3231","0.53","39","5","1.07","false","negative","259","691","379"
"3237","0.53","39","5","1.07","false","negative","69","657","413"
"3226","0.53","39","5","1.07","false","negative","259","702","368"
"3233","0.53","39","5","1.07","false","negative","259","690","380"
"3238","0.53","39","5","1.07","false","negative","69","670","400"
"3232","0.53","39","5","1.07","false","negative","259","684","386"
"3239","0.53","39","5","1.07","false","negative","69","670","400"
"3240","0.53","39","5","1.07","false","negative","69","656","414"
"3235","0.53","39","5","1.07","false","negative","259","691","379"
"3242","0.53","39","5","1.08","false","negative","69","653","417"
"3234","0.53","39","5","1.07","false","negative","259","688","382"
"3227","0.53","39","5","1.07","false","negative","259","684","386"
"3228","0.53","39","5","1.07","false","negative","259","660","410"
"3243","0.53","39","5","1.08","false","negative","69","649","421"
"3241","0.53","39","5","1.08","false","negative","69","665","405"
"3236","0.53","39","5","1.07","false","negative","166","689","381"
"3238","0.53","39","5","1.07","false","negative","166","685","385"
"3244","0.53","39","5","1.08","false","negative","69","647","423"
"3240","0.53","39","5","1.07","false","negative","166","663","407"
"3239","0.53","39","5","1.07","false","negative","166","680","390"
"3245","0.53","39","5","1.08","false","negative","69","661","409"
"3242","0.53","39","5","1.08","false","negative","166","679","391"
"3243","0.53","39","5","1.08","false","negative","166","680","390"
"3246","0.53","39","5","1.08","false","negative","69","666","404"
"3237","0.53","39","5","1.07","false","negative","166","660","410"
"3247","0.53","39","5","1.08","false","negative","69","662","408"
"3244","0.53","39","5","1.08","false","negative","166","647","423"
"3240","0.53","39","5","1.07","false","negative","259","686","384"
"3238","0.53","39","5","1.07","false","negative","259","699","371"
"3241","0.53","39","5","1.08","false","negative","166","664","406"
"3242","0.53","39","5","1.08","false","negative","259","692","378"
"3239","0.53","39","5","1.07","false","negative","259","709","361"
"3245","0.53","39","5","1.08","false","negative","166","683","387"
"3243","0.53","39","5","1.08","false","negative","259","701","369"
"3248","0.53","39","5","1.08","false","negative","69","652","418"
"3236","0.53","39","5","1.07","false","negative","259","707","363"
"3244","0.53","39","5","1.08","false","negative","259","660","410"
"3249","0.53","39","5","1.08","false","negative","69","644","426"
"3250","0.53","39","5","1.08","false","negative","69","643","427"
"3252","0.53","39","5","1.08","false","negative","69","639","431"
"3246","0.53","39","5","1.08","false","negative","166","674","396"
"3245","0.53","39","5","1.08","false","negative","259","692","378"
"3237","0.53","39","5","1.07","false","negative","259","691","379"
"3254","0.53","39","5","1.08","false","negative","69","652","418"
"3248","0.53","39","5","1.08","false","negative","166","647","423"
"3247","0.53","39","5","1.08","false","negative","166","685","385"
"3250","0.53","39","5","1.08","false","negative","166","671","399"
"3252","0.53","39","5","1.08","false","negative","166","664","406"
"3241","0.53","39","5","1.08","false","negative","259","691","379"
"3255","0.53","39","5","1.08","false","negative","69","669","401"
"3249","0.53","39","5","1.08","false","negative","166","662","408"
"3253","0.53","39","5","1.08","false","negative","69","641","429"
"3254","0.53","39","5","1.08","false","negative","166","666","404"
"3251","0.53","39","5","1.08","false","negative","69","653","417"
"3248","0.53","39","5","1.08","false","negative","259","674","396"
"3256","0.53","39","5","1.08","false","negative","69","645","425"
"3250","0.53","39","5","1.08","false","negative","259","687","383"
"3246","0.53","39","5","1.08","false","negative","259","686","384"
"3252","0.53","39","5","1.08","false","negative","259","686","384"
"3257","0.53","39","5","1.08","false","negative","69","660","410"
"3258","0.53","39","5","1.08","false","negative","69","652","418"
"3249","0.53","39","5","1.08","false","negative","259","662","408"
"3255","0.53","39","5","1.08","false","negative","166","677","393"
"3259","0.53","39","5","1.08","false","negative","69","650","420"
"3254","0.53","39","5","1.08","false","negative","259","701","369"
"3247","0.53","39","5","1.08","false","negative","259","689","381"
"3261","0.53","39","5","1.08","false","negative","69","658","412"
"3251","0.53","39","5","1.08","false","negative","166","663","407"
"3258","0.53","39","5","1.08","false","negative","166","665","405"
"3263","0.53","39","5","1.08","false","negative","69","655","415"
"3262","0.53","39","5","1.08","false","negative","69","659","411"
"3260","0.53","39","5","1.08","false","negative","69","650","420"
"3253","0.53","39","5","1.08","false","negative","166","659","411"
"3259","0.53","39","5","1.08","false","negative","166","668","402"
"3261","0.53","39","5","1.08","false","negative","166","669","401"
"3255","0.53","39","5","1.08","false","negative","259","691","379"
"3256","0.53","39","5","1.08","false","negative","166","660","410"
"3264","0.53","39","5","1.08","false","negative","69","649","421"
"3257","0.53","39","5","1.08","false","negative","166","665","405"
"3258","0.53","39","5","1.08","false","negative","259","686","384"
"3263","0.53","39","5","1.08","false","negative","166","671","399"
"3262","0.53","39","5","1.08","false","negative","166","669","401"
"3259","0.53","39","5","1.08","false","negative","259","680","390"
"3265","0.53","39","5","1.08","false","negative","69","660","410"
"3261","0.53","39","5","1.08","false","negative","259","690","380"
"3266","0.53","39","5","1.08","false","negative","69","659","411"
"3260","0.53","39","5","1.08","false","negative","166","663","407"
"3267","0.53","39","5","1.08","false","negative","69","655","415"
"3253","0.53","39","5","1.08","false","negative","259","691","379"
"3263","0.53","39","5","1.08","false","negative","259","680","390"
"3262","0.53","39","5","1.08","false","negative","259","705","365"
"3268","0.53","39","5","1.08","false","negative","69","648","422"
"3251","0.53","39","5","1.08","false","negative","259","686","384"
"3257","0.53","39","5","1.08","false","negative","259","691","379"
"3256","0.53","39","5","1.08","false","negative","259","675","395"
"3264","0.53","39","5","1.08","false","negative","166","660","410"
"3265","0.53","39","5","1.08","false","negative","166","663","407"
"3266","0.53","39","5","1.08","false","negative","166","677","393"
"3270","0.53","39","5","1.08","false","negative","69","649","421"
"3267","0.53","39","5","1.08","false","negative","166","672","398"
"3271","0.53","39","5","1.09","false","negative","69","651","419"
"3272","0.53","39","5","1.09","false","negative","69","672","398"
"3268","0.53","39","5","1.08","false","negative","166","667","403"
"3260","0.53","39","5","1.08","false","negative","259","665","405"
